[29-05:10:00:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1011] [SRC_HO_P] [MRO] AMF_UE_ID: 2011, RSRP_SOURCE: 83, RSRP_TARGET: 80, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 0, HO_MARGIN: 22, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:17:41:15.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1022] [SRC_HO_P] [MRO] AMF_UE_ID: 2022, RSRP_SOURCE: 86, RSRP_TARGET: 78, RSRQ_SOURCE: 18, RSRQ_TARGET: 16, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 5, HO_MARGIN: 13, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:23:50:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1047] [SRC_HO_P] [MRO] AMF_UE_ID: 2047, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 19, RSRQ_TARGET: 16, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 14, TIME_TO_TRIGGER: 2, HOF: 0
[29-05:17:41:25.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1034] [SRC_HO_P] [MRO] AMF_UE_ID: 2034, RSRP_SOURCE: 78, RSRP_TARGET: 75, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 8, TIME_TO_TRIGGER: 0, HOF: 0
[29-05:22:18:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1090] [SRC_HO_P] [MRO] AMF_UE_ID: 2090, RSRP_SOURCE: 97, RSRP_TARGET: 86, RSRQ_SOURCE: 15, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 20, TIME_TO_TRIGGER: 11, HOF: 0
[29-05:19:13:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1025] [SRC_HO_P] [MRO] AMF_UE_ID: 2025, RSRP_SOURCE: 108, RSRP_TARGET: 100, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 10, TIME_TO_TRIGGER: 12, HOF: 1
[29-05:23:51:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1046] [SRC_HO_P] [MRO] AMF_UE_ID: 2046, RSRP_SOURCE: 85, RSRP_TARGET: 79, RSRQ_SOURCE: 18, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 20, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:19:14:06.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1000] [SRC_HO_P] [MRO] AMF_UE_ID: 2000, RSRP_SOURCE: 86, RSRP_TARGET: 80, RSRQ_SOURCE: 15, RSRQ_TARGET: 12, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 21, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:17:41:50.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1043] [SRC_HO_P] [MRO] AMF_UE_ID: 2043, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 16, TIME_TO_TRIGGER: 5, HOF: 0
[29-05:23:51:27.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1082] [SRC_HO_P] [MRO] AMF_UE_ID: 2082, RSRP_SOURCE: 66, RSRP_TARGET: 63, RSRQ_SOURCE: 14, RSRQ_TARGET: 10, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 9, TIME_TO_TRIGGER: 11, HOF: 0
[29-05:19:14:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1017] [SRC_HO_P] [MRO] AMF_UE_ID: 2017, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 5, TIME_TO_TRIGGER: 7, HOF: 0
[29-05:17:42:05.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1071] [SRC_HO_P] [MRO] AMF_UE_ID: 2071, RSRP_SOURCE: 68, RSRP_TARGET: 63, RSRQ_SOURCE: 14, RSRQ_TARGET: 11, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 18, TIME_TO_TRIGGER: 3, HOF: 0
[29-05:23:51:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1090] [SRC_HO_P] [MRO] AMF_UE_ID: 2090, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235312328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 13, TIME_TO_TRIGGER: 1, HOF: 0
[29-05:17:42:15.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1055] [SRC_HO_P] [MRO] AMF_UE_ID: 2055, RSRP_SOURCE: 79, RSRP_TARGET: 77, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 19, TIME_TO_TRIGGER: 6, HOF: 0
[29-05:17:42:20.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1025] [SRC_HO_P] [MRO] AMF_UE_ID: 2025, RSRP_SOURCE: 65, RSRP_TARGET: 61, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 6, TIME_TO_TRIGGER: 10, HOF: 1
[29-05:20:47:23.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1070] [SRC_HO_P] [MRO] AMF_UE_ID: 2070, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235342328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 14, TIME_TO_TRIGGER: 15, HOF: 1
[29-05:20:47:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1086] [SRC_HO_P] [MRO] AMF_UE_ID: 2086, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 5, HO_MARGIN: 30, TIME_TO_TRIGGER: 1, HOF: 0
[29-05:23:52:39.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1052] [SRC_HO_P] [MRO] AMF_UE_ID: 2052, RSRP_SOURCE: 84, RSRP_TARGET: 82, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 2, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 4, TIME_TO_TRIGGER: 1, HOF: 1
[29-05:23:52:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1063] [SRC_HO_P] [MRO] AMF_UE_ID: 2063, RSRP_SOURCE: 65, RSRP_TARGET: 68, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 12, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:20:47:51.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1007] [SRC_HO_P] [MRO] AMF_UE_ID: 2007, RSRP_SOURCE: 89, RSRP_TARGET: 87, RSRQ_SOURCE: 14, RSRQ_TARGET: 11, LOAD_SOURCE: 2, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 4, HO_MARGIN: 12, TIME_TO_TRIGGER: 0, HOF: 0
[29-05:17:42:50.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1082] [SRC_HO_P] [MRO] AMF_UE_ID: 2082, RSRP_SOURCE: 76, RSRP_TARGET: 74, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 2, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 30, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:19:15:30.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1095] [SRC_HO_P] [MRO] AMF_UE_ID: 2095, RSRP_SOURCE: 105, RSRP_TARGET: 92, RSRQ_SOURCE: 17, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 9, TIME_TO_TRIGGER: 15, HOF: 1
[29-05:23:53:24.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1012] [SRC_HO_P] [MRO] AMF_UE_ID: 2012, RSRP_SOURCE: 77, RSRP_TARGET: 68, RSRQ_SOURCE: 17, RSRQ_TARGET: 13, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 5, HO_MARGIN: 19, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:17:43:05.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1022] [SRC_HO_P] [MRO] AMF_UE_ID: 2022, RSRP_SOURCE: 65, RSRP_TARGET: 68, RSRQ_SOURCE: 18, RSRQ_TARGET: 16, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 12, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:22:21:04.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1083] [SRC_HO_P] [MRO] AMF_UE_ID: 2083, RSRP_SOURCE: 90, RSRP_TARGET: 87, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 2, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 5, HO_MARGIN: 8, TIME_TO_TRIGGER: 9, HOF: 1
[29-05:19:15:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1043] [SRC_HO_P] [MRO] AMF_UE_ID: 2043, RSRP_SOURCE: 85, RSRP_TARGET: 82, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 2, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 5, HO_MARGIN: 17, TIME_TO_TRIGGER: 3, HOF: 1
[29-05:20:48:40.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1024] [SRC_HO_P] [MRO] AMF_UE_ID: 2024, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 5, HO_MARGIN: 24, TIME_TO_TRIGGER: 1, HOF: 0
[29-05:20:48:47.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1009] [SRC_HO_P] [MRO] AMF_UE_ID: 2009, RSRP_SOURCE: 88, RSRP_TARGET: 78, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 3, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:19:16:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1007] [SRC_HO_P] [MRO] AMF_UE_ID: 2007, RSRP_SOURCE: 78, RSRP_TARGET: 76, RSRQ_SOURCE: 15, RSRQ_TARGET: 12, LOAD_SOURCE: 2, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 4, HO_MARGIN: 7, TIME_TO_TRIGGER: 13, HOF: 0
[29-05:22:21:44.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1092] [SRC_HO_P] [MRO] AMF_UE_ID: 2092, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 15, RSRQ_TARGET: 11, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235362328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235382328, HO_FAIL_COUNT: 5, HO_MARGIN: 19, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:22:21:52.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1070] [SRC_HO_P] [MRO] AMF_UE_ID: 2070, RSRP_SOURCE: 70, RSRP_TARGET: 65, RSRQ_SOURCE: 18, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 0, TIME_TO_TRIGGER: 13, HOF: 0
[29-05:17:43:45.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1089] [SRC_HO_P] [MRO] AMF_UE_ID: 2089, RSRP_SOURCE: 120, RSRP_TARGET: 114, RSRQ_SOURCE: 19, RSRQ_TARGET: 16, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235312328, HO_FAIL_COUNT: 5, HO_MARGIN: 21, TIME_TO_TRIGGER: 14, HOF: 0
[29-05:19:16:36.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1002] [SRC_HO_P] [MRO] AMF_UE_ID: 2002, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 28, TIME_TO_TRIGGER: 9, HOF: 0
[29-05:17:43:55.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1012] [SRC_HO_P] [MRO] AMF_UE_ID: 2012, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 25, TIME_TO_TRIGGER: 11, HOF: 0
[29-05:23:55:12.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1021] [SRC_HO_P] [MRO] AMF_UE_ID: 2021, RSRP_SOURCE: 80, RSRP_TARGET: 72, RSRQ_SOURCE: 16, RSRQ_TARGET: 14, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 13, TIME_TO_TRIGGER: 4, HOF: 0
[29-05:19:16:54.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1006] [SRC_HO_P] [MRO] AMF_UE_ID: 2006, RSRP_SOURCE: 76, RSRP_TARGET: 68, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235332328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235372328, HO_FAIL_COUNT: 2, HO_MARGIN: 30, TIME_TO_TRIGGER: 1, HOF: 0
[29-05:19:17:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1087] [SRC_HO_P] [MRO] AMF_UE_ID: 2087, RSRP_SOURCE: 78, RSRP_TARGET: 76, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 2, PCI_SOURCE: 88, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 17, TIME_TO_TRIGGER: 6, HOF: 1
[29-05:22:22:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1048] [SRC_HO_P] [MRO] AMF_UE_ID: 2048, RSRP_SOURCE: 118, RSRP_TARGET: 109, RSRQ_SOURCE: 14, RSRQ_TARGET: 11, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235362328, HO_FAIL_COUNT: 5, HO_MARGIN: 17, TIME_TO_TRIGGER: 7, HOF: 0
[29-05:17:44:20.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1037] [SRC_HO_P] [MRO] AMF_UE_ID: 2037, RSRP_SOURCE: 100, RSRP_TARGET: 88, RSRQ_SOURCE: 16, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 17, TIME_TO_TRIGGER: 8, HOF: 0
[29-05:17:44:25.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1015] [SRC_HO_P] [MRO] AMF_UE_ID: 2015, RSRP_SOURCE: 81, RSRP_TARGET: 70, RSRQ_SOURCE: 15, RSRQ_TARGET: 13, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235322328, HO_FAIL_COUNT: 5, HO_MARGIN: 24, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:23:56:06.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1016] [SRC_HO_P] [MRO] AMF_UE_ID: 2016, RSRP_SOURCE: 71, RSRP_TARGET: 73, RSRQ_SOURCE: 19, RSRQ_TARGET: 17, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235332328, HO_FAIL_COUNT: 4, HO_MARGIN: 17, TIME_TO_TRIGGER: 2, HOF: 0
[29-05:17:44:35.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1008] [SRC_HO_P] [MRO] AMF_UE_ID: 2008, RSRP_SOURCE: 73, RSRP_TARGET: 77, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 6, TIME_TO_TRIGGER: 3, HOF: 0
[29-05:20:50:32.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1006] [SRC_HO_P] [MRO] AMF_UE_ID: 2006, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235302328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 3, HO_MARGIN: 15, TIME_TO_TRIGGER: 3, HOF: 1
[29-05:22:23:36.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1045] [SRC_HO_P] [MRO] AMF_UE_ID: 2045, RSRP_SOURCE: 76, RSRP_TARGET: 67, RSRQ_SOURCE: 15, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 90, CELL_ID_SOURCE: 140112235352328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235342328, HO_FAIL_COUNT: 5, HO_MARGIN: 26, TIME_TO_TRIGGER: 15, HOF: 0
[29-05:19:17:48.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1010] [SRC_HO_P] [MRO] AMF_UE_ID: 2010, RSRP_SOURCE: 120, RSRP_TARGET: 120, RSRQ_SOURCE: 19, RSRQ_TARGET: 15, LOAD_SOURCE: 1, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235322328, PCI_TARGET: 88, CELL_ID_TARGET: 140112235302328, HO_FAIL_COUNT: 5, HO_MARGIN: 11, TIME_TO_TRIGGER: 15, HOF: 0
[29-05:22:23:52.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1000] [SRC_HO_P] [MRO] AMF_UE_ID: 2000, RSRP_SOURCE: 101, RSRP_TARGET: 87, RSRQ_SOURCE: 16, RSRQ_TARGET: 12, LOAD_SOURCE: 1, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235392328, PCI_TARGET: 66, CELL_ID_TARGET: 140112235352328, HO_FAIL_COUNT: 5, HO_MARGIN: 13, TIME_TO_TRIGGER: 12, HOF: 0
[29-05:17:45:00.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1004] [SRC_HO_P] [MRO] AMF_UE_ID: 2004, RSRP_SOURCE: 113, RSRP_TARGET: 104, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 66, CELL_ID_SOURCE: 140112235372328, PCI_TARGET: 92, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 16, TIME_TO_TRIGGER: 5, HOF: 0
[29-05:22:24:08.000] [INFO  ] [2833 ] [uecc_fsm_src_ho_wait_for_ctxt_release_ue_release_req_handler] [UE ID: 1014] [SRC_HO_P] [MRO] AMF_UE_ID: 2014, RSRP_SOURCE: 98, RSRP_TARGET: 86, RSRQ_SOURCE: 17, RSRQ_TARGET: 14, LOAD_SOURCE: 0, PCI_SOURCE: 92, CELL_ID_SOURCE: 140112235382328, PCI_TARGET: 90, CELL_ID_TARGET: 140112235392328, HO_FAIL_COUNT: 5, HO_MARGIN: 12, TIME_TO_TRIGGER: 2, HOF: 0
